	gage_number	variable	qualifier	value	dateTime
26917	08069000	Discharge, cubic feet per second	e	68.7	2017-04-16T00:00:00.000
26918	08069000	Discharge, cubic feet per second	e	123	2017-04-17T00:00:00.000
26919	08069000	Discharge, cubic feet per second	e	402	2017-04-18T00:00:00.000
26920	08069000	Discharge, cubic feet per second	e	322	2017-04-19T00:00:00.000
26921	08069000	Discharge, cubic feet per second	e	182	2017-04-20T00:00:00.000
26922	08069000	Discharge, cubic feet per second	e	123	2017-04-21T00:00:00.000
26923	08069000	Discharge, cubic feet per second	e	86.1	2017-04-22T00:00:00.000
26924	08069000	Discharge, cubic feet per second	e	65.1	2017-04-23T00:00:00.000
26925	08069000	Discharge, cubic feet per second	e	56.6	2017-04-24T00:00:00.000
26926	08069000	Discharge, cubic feet per second	e	51.5	2017-04-25T00:00:00.000
26927	08069000	Discharge, cubic feet per second	e	49.7	2017-04-26T00:00:00.000
26928	08069000	Discharge, cubic feet per second	e	44.2	2017-04-27T00:00:00.000
26929	08069000	Discharge, cubic feet per second	e	42.8	2017-04-28T00:00:00.000
26930	08069000	Discharge, cubic feet per second	e	43.6	2017-04-29T00:00:00.000
26931	08069000	Discharge, cubic feet per second	e	50.1	2017-04-30T00:00:00.000
26932	08069000	Discharge, cubic feet per second	e	43.4	2017-05-01T00:00:00.000
26933	08069000	Discharge, cubic feet per second	e	41.8	2017-05-02T00:00:00.000
26934	08069000	Discharge, cubic feet per second	e	57.2	2017-05-03T00:00:00.000
26935	08069000	Discharge, cubic feet per second	e	94.7	2017-05-04T00:00:00.000
26936	08069000	Discharge, cubic feet per second	e	57.6	2017-05-05T00:00:00.000
26937	08069000	Discharge, cubic feet per second	e	43.4	2017-05-06T00:00:00.000
26938	08069000	Discharge, cubic feet per second	e	40.1	2017-05-07T00:00:00.000
26939	08069000	Discharge, cubic feet per second	e	42.1	2017-05-08T00:00:00.000
26940	08069000	Discharge, cubic feet per second	e	43.0	2017-05-09T00:00:00.000
26941	08069000	Discharge, cubic feet per second	e	42.0	2017-05-10T00:00:00.000
26942	08069000	Discharge, cubic feet per second	e	41.3	2017-05-11T00:00:00.000
26943	08069000	Discharge, cubic feet per second	e	75.7	2017-05-12T00:00:00.000
26944	08069000	Discharge, cubic feet per second	e	45.7	2017-05-13T00:00:00.000
26945	08069000	Discharge, cubic feet per second	e	40.5	2017-05-14T00:00:00.000
26946	08069000	Discharge, cubic feet per second	e	40.4	2017-05-15T00:00:00.000
26947	08069000	Discharge, cubic feet per second	e	41.6	2017-05-16T00:00:00.000
26948	08069000	Discharge, cubic feet per second	e	39.4	2017-05-17T00:00:00.000
26949	08069000	Discharge, cubic feet per second	e	38.9	2017-05-18T00:00:00.000
26950	08069000	Discharge, cubic feet per second	e	39.4	2017-05-19T00:00:00.000
26951	08069000	Discharge, cubic feet per second	e	40.0	2017-05-20T00:00:00.000
26952	08069000	Discharge, cubic feet per second	e	54.2	2017-05-21T00:00:00.000
26953	08069000	Discharge, cubic feet per second	e	273	2017-05-22T00:00:00.000
26954	08069000	Discharge, cubic feet per second	e	181	2017-05-23T00:00:00.000
26955	08069000	Discharge, cubic feet per second	e	74.7	2017-05-24T00:00:00.000
26956	08069000	Discharge, cubic feet per second	e	53.4	2017-05-25T00:00:00.000
26957	08069000	Discharge, cubic feet per second	e	42.8	2017-05-26T00:00:00.000
26958	08069000	Discharge, cubic feet per second	e	40.5	2017-05-27T00:00:00.000
26959	08069000	Discharge, cubic feet per second	e	47.6	2017-05-28T00:00:00.000
26960	08069000	Discharge, cubic feet per second	e	686	2017-05-29T00:00:00.000
26961	08069000	Discharge, cubic feet per second	e	190	2017-05-30T00:00:00.000
26962	08069000	Discharge, cubic feet per second	e	98.5	2017-05-31T00:00:00.000
26963	08069000	Discharge, cubic feet per second	e	340	2017-06-01T00:00:00.000
26964	08069000	Discharge, cubic feet per second	e	214	2017-06-02T00:00:00.000
26965	08069000	Discharge, cubic feet per second	e	140	2017-06-03T00:00:00.000
26966	08069000	Discharge, cubic feet per second	e	799	2017-06-04T00:00:00.000
26967	08069000	Discharge, cubic feet per second	e	537	2017-06-05T00:00:00.000
26968	08069000	Discharge, cubic feet per second	e	214	2017-06-06T00:00:00.000
26969	08069000	Discharge, cubic feet per second	e	153	2017-06-07T00:00:00.000
26970	08069000	Discharge, cubic feet per second	e	86.5	2017-06-08T00:00:00.000
26971	08069000	Discharge, cubic feet per second	e	64.1	2017-06-09T00:00:00.000
26972	08069000	Discharge, cubic feet per second	e	53.0	2017-06-10T00:00:00.000
26973	08069000	Discharge, cubic feet per second	e	46.9	2017-06-11T00:00:00.000
26974	08069000	Discharge, cubic feet per second	e	45.9	2017-06-12T00:00:00.000
26975	08069000	Discharge, cubic feet per second	e	46.3	2017-06-13T00:00:00.000
26976	08069000	Discharge, cubic feet per second	e	45.6	2017-06-14T00:00:00.000
26977	08069000	Discharge, cubic feet per second	e	42.7	2017-06-15T00:00:00.000
26978	08069000	Discharge, cubic feet per second	e	40.8	2017-06-16T00:00:00.000
26979	08069000	Discharge, cubic feet per second	e	38.7	2017-06-17T00:00:00.000
26980	08069000	Discharge, cubic feet per second	e	37.9	2017-06-18T00:00:00.000
26981	08069000	Discharge, cubic feet per second	e	37.8	2017-06-19T00:00:00.000
26982	08069000	Discharge, cubic feet per second	e	36.5	2017-06-20T00:00:00.000
26983	08069000	Discharge, cubic feet per second	e	36.4	2017-06-21T00:00:00.000
26984	08069000	Discharge, cubic feet per second	e	73.1	2017-06-22T00:00:00.000
26985	08069000	Discharge, cubic feet per second	e	71.6	2017-06-23T00:00:00.000
26986	08069000	Discharge, cubic feet per second	e	214	2017-06-24T00:00:00.000
26987	08069000	Discharge, cubic feet per second	e	402	2017-06-25T00:00:00.000
26988	08069000	Discharge, cubic feet per second	e	163	2017-06-26T00:00:00.000
26989	08069000	Discharge, cubic feet per second	e	167	2017-06-27T00:00:00.000
26990	08069000	Discharge, cubic feet per second	e	125	2017-06-28T00:00:00.000
26991	08069000	Discharge, cubic feet per second	e	77.5	2017-06-29T00:00:00.000
26992	08069000	Discharge, cubic feet per second	e	62.6	2017-06-30T00:00:00.000
26993	08069000	Discharge, cubic feet per second	e	53.7	2017-07-01T00:00:00.000
26994	08069000	Discharge, cubic feet per second	e	44.0	2017-07-02T00:00:00.000
26995	08069000	Discharge, cubic feet per second	e	43.5	2017-07-03T00:00:00.000
26996	08069000	Discharge, cubic feet per second	e	41.4	2017-07-04T00:00:00.000
26997	08069000	Discharge, cubic feet per second	e	40.2	2017-07-05T00:00:00.000
26998	08069000	Discharge, cubic feet per second	e	41.2	2017-07-06T00:00:00.000
26999	08069000	Discharge, cubic feet per second	e	41.4	2017-07-07T00:00:00.000
27000	08069000	Discharge, cubic feet per second	e	46.6	2017-07-08T00:00:00.000
27001	08069000	Discharge, cubic feet per second	e	263	2017-07-09T00:00:00.000
27002	08069000	Discharge, cubic feet per second	e	2490	2017-07-10T00:00:00.000
27003	08069000	Discharge, cubic feet per second	e	610	2017-07-11T00:00:00.000
27004	08069000	Discharge, cubic feet per second	e	334	2017-07-12T00:00:00.000
27005	08069000	Discharge, cubic feet per second	e	214	2017-07-13T00:00:00.000
27006	08069000	Discharge, cubic feet per second	e	174	2017-07-14T00:00:00.000
27007	08069000	Discharge, cubic feet per second	e	653	2017-07-15T00:00:00.000
27008	08069000	Discharge, cubic feet per second	e	514	2017-07-16T00:00:00.000
27009	08069000	Discharge, cubic feet per second	e	185	2017-07-17T00:00:00.000
27010	08069000	Discharge, cubic feet per second	e	127	2017-07-18T00:00:00.000
27011	08069000	Discharge, cubic feet per second	e	168	2017-07-19T00:00:00.000
27012	08069000	Discharge, cubic feet per second	e	87.4	2017-07-20T00:00:00.000
27013	08069000	Discharge, cubic feet per second	e	84.6	2017-07-21T00:00:00.000
27014	08069000	Discharge, cubic feet per second	e	665	2017-07-22T00:00:00.000
27015	08069000	Discharge, cubic feet per second	e	617	2017-07-23T00:00:00.000
27016	08069000	Discharge, cubic feet per second	e	203	2017-07-24T00:00:00.000
27017	08069000	Discharge, cubic feet per second	e	92.6	2017-07-25T00:00:00.000
27018	08069000	Discharge, cubic feet per second	e	64.1	2017-07-26T00:00:00.000
27019	08069000	Discharge, cubic feet per second	e	53.1	2017-07-27T00:00:00.000
27020	08069000	Discharge, cubic feet per second	e	58.9	2017-07-28T00:00:00.000
27021	08069000	Discharge, cubic feet per second	e	54.3	2017-07-29T00:00:00.000
27022	08069000	Discharge, cubic feet per second	e	43.9	2017-07-30T00:00:00.000
27023	08069000	Discharge, cubic feet per second	e	41.7	2017-07-31T00:00:00.000
27024	08069000	Discharge, cubic feet per second	e	36.6	2017-08-01T00:00:00.000
27025	08069000	Discharge, cubic feet per second	e	78.0	2017-08-02T00:00:00.000
27026	08069000	Discharge, cubic feet per second	e	346	2017-08-03T00:00:00.000
27027	08069000	Discharge, cubic feet per second	e	171	2017-08-04T00:00:00.000
27028	08069000	Discharge, cubic feet per second	e	214	2017-08-05T00:00:00.000
27029	08069000	Discharge, cubic feet per second	e	119	2017-08-06T00:00:00.000
27030	08069000	Discharge, cubic feet per second	e	583	2017-08-07T00:00:00.000
27031	08069000	Discharge, cubic feet per second	e	5520	2017-08-08T00:00:00.000
27032	08069000	Discharge, cubic feet per second	e	2280	2017-08-09T00:00:00.000
27033	08069000	Discharge, cubic feet per second	e	1220	2017-08-10T00:00:00.000
27034	08069000	Discharge, cubic feet per second	e	648	2017-08-11T00:00:00.000
27035	08069000	Discharge, cubic feet per second	e	325	2017-08-12T00:00:00.000
27036	08069000	Discharge, cubic feet per second	e	213	2017-08-13T00:00:00.000
27037	08069000	Discharge, cubic feet per second	e	146	2017-08-14T00:00:00.000
27038	08069000	Discharge, cubic feet per second	e	95.4	2017-08-15T00:00:00.000
27039	08069000	Discharge, cubic feet per second	e	76.6	2017-08-16T00:00:00.000
27040	08069000	Discharge, cubic feet per second	e	65.9	2017-08-17T00:00:00.000
27041	08069000	Discharge, cubic feet per second	e	54.1	2017-08-18T00:00:00.000
27042	08069000	Discharge, cubic feet per second	e	49.6	2017-08-19T00:00:00.000
27043	08069000	Discharge, cubic feet per second	e	45.4	2017-08-20T00:00:00.000
27044	08069000	Discharge, cubic feet per second	e	44.4	2017-08-21T00:00:00.000
27045	08069000	Discharge, cubic feet per second	e	41.5	2017-08-22T00:00:00.000
27046	08069000	Discharge, cubic feet per second	e	40.6	2017-08-23T00:00:00.000
27047	08069000	Discharge, cubic feet per second	e	49.2	2017-08-24T00:00:00.000
27048	08069000	Discharge, cubic feet per second	e	87.9	2017-08-25T00:00:00.000
27049	08069000	Discharge, cubic feet per second	e	3720	2017-08-26T00:00:00.000
27050	08069000	Discharge, cubic feet per second	e	17400	2017-08-27T00:00:00.000
27051	08069000	Discharge, cubic feet per second	e	29700	2017-08-28T00:00:00.000
27052	08069000	Discharge, cubic feet per second	e	27800	2017-08-29T00:00:00.000
27053	08069000	Discharge, cubic feet per second	e	16600	2017-08-30T00:00:00.000
27054	08069000	Discharge, cubic feet per second	e	9960	2017-08-31T00:00:00.000
27055	08069000	Discharge, cubic feet per second	e	5410	2017-09-01T00:00:00.000
27056	08069000	Discharge, cubic feet per second	e	3300	2017-09-02T00:00:00.000
27057	08069000	Discharge, cubic feet per second	e	2190	2017-09-03T00:00:00.000
27058	08069000	Discharge, cubic feet per second	e	1550	2017-09-04T00:00:00.000
27059	08069000	Discharge, cubic feet per second	e	977	2017-09-05T00:00:00.000
27060	08069000	Discharge, cubic feet per second	e	705	2017-09-06T00:00:00.000
27061	08069000	Discharge, cubic feet per second	e	401	2017-09-07T00:00:00.000
27062	08069000	Discharge, cubic feet per second	e	286	2017-09-08T00:00:00.000
27063	08069000	Discharge, cubic feet per second	e	227	2017-09-09T00:00:00.000
27064	08069000	Discharge, cubic feet per second	e	176	2017-09-10T00:00:00.000
27065	08069000	Discharge, cubic feet per second	e	154	2017-09-11T00:00:00.000
27066	08069000	Discharge, cubic feet per second	e	128	2017-09-12T00:00:00.000
27067	08069000	Discharge, cubic feet per second	e	115	2017-09-13T00:00:00.000
27068	08069000	Discharge, cubic feet per second	e	96.5	2017-09-14T00:00:00.000
27069	08069000	Discharge, cubic feet per second	e	91.1	2017-09-15T00:00:00.000
27070	08069000	Discharge, cubic feet per second	e	99.3	2017-09-16T00:00:00.000
27071	08069000	Discharge, cubic feet per second	e	87.9	2017-09-17T00:00:00.000
27072	08069000	Discharge, cubic feet per second	e	291	2017-09-18T00:00:00.000
27073	08069000	Discharge, cubic feet per second	e	653	2017-09-19T00:00:00.000
27074	08069000	Discharge, cubic feet per second	e	198	2017-09-20T00:00:00.000
27075	08069000	Discharge, cubic feet per second	e	489	2017-09-21T00:00:00.000
27076	08069000	Discharge, cubic feet per second	e	806	2017-09-22T00:00:00.000
27077	08069000	Discharge, cubic feet per second	e	243	2017-09-23T00:00:00.000
27078	08069000	Discharge, cubic feet per second	e	144	2017-09-24T00:00:00.000
27079	08069000	Discharge, cubic feet per second	e	118	2017-09-25T00:00:00.000
27080	08069000	Discharge, cubic feet per second	e	106	2017-09-26T00:00:00.000
27081	08069000	Discharge, cubic feet per second	e	97.8	2017-09-27T00:00:00.000
27082	08069000	Discharge, cubic feet per second	e	126	2017-09-28T00:00:00.000
27083	08069000	Discharge, cubic feet per second	e	170	2017-09-29T00:00:00.000
27084	08069000	Discharge, cubic feet per second	e	71.6	2017-09-30T00:00:00.000
27085	08069000	Discharge, cubic feet per second	e	69.0	2017-10-01T00:00:00.000
27086	08069000	Discharge, cubic feet per second	e	74.3	2017-10-02T00:00:00.000
27087	08069000	Discharge, cubic feet per second	e	307	2017-10-03T00:00:00.000
27088	08069000	Discharge, cubic feet per second	e	240	2017-10-04T00:00:00.000
27089	08069000	Discharge, cubic feet per second	e	244	2017-10-05T00:00:00.000
27090	08069000	Discharge, cubic feet per second	e	169	2017-10-06T00:00:00.000
27091	08069000	Discharge, cubic feet per second	e	111	2017-10-07T00:00:00.000
27092	08069000	Discharge, cubic feet per second	e	93.7	2017-10-08T00:00:00.000
27093	08069000	Discharge, cubic feet per second	e	86.2	2017-10-09T00:00:00.000
27094	08069000	Discharge, cubic feet per second	e	77.7	2017-10-10T00:00:00.000
27095	08069000	Discharge, cubic feet per second	e	63.9	2017-10-11T00:00:00.000
27096	08069000	Discharge, cubic feet per second	e	64.2	2017-10-12T00:00:00.000
27097	08069000	Discharge, cubic feet per second	e	73.7	2017-10-13T00:00:00.000
27098	08069000	Discharge, cubic feet per second	e	65.7	2017-10-14T00:00:00.000
27099	08069000	Discharge, cubic feet per second	e	63.6	2017-10-15T00:00:00.000
27100	08069000	Discharge, cubic feet per second	e	56.4	2017-10-16T00:00:00.000
27101	08069000	Discharge, cubic feet per second	e	47.2	2017-10-17T00:00:00.000
27102	08069000	Discharge, cubic feet per second	e	45.7	2017-10-18T00:00:00.000
27103	08069000	Discharge, cubic feet per second	e	75.1	2017-10-19T00:00:00.000
27104	08069000	Discharge, cubic feet per second	e	144	2017-10-20T00:00:00.000
27105	08069000	Discharge, cubic feet per second	e	184	2017-10-21T00:00:00.000
27106	08069000	Discharge, cubic feet per second	e	651	2017-10-22T00:00:00.000
27107	08069000	Discharge, cubic feet per second	e	388	2017-10-23T00:00:00.000
27108	08069000	Discharge, cubic feet per second	e	160	2017-10-24T00:00:00.000
27109	08069000	Discharge, cubic feet per second	e	115	2017-10-25T00:00:00.000
27110	08069000	Discharge, cubic feet per second	e	86.6	2017-10-26T00:00:00.000
27111	08069000	Discharge, cubic feet per second	e	73.9	2017-10-27T00:00:00.000
27112	08069000	Discharge, cubic feet per second	e	62.2	2017-10-28T00:00:00.000
27113	08069000	Discharge, cubic feet per second	e	51.6	2017-10-29T00:00:00.000
27114	08069000	Discharge, cubic feet per second	e	47.2	2017-10-30T00:00:00.000
27115	08069000	Discharge, cubic feet per second	e	424	2017-10-31T00:00:00.000
27116	08069000	Discharge, cubic feet per second	e	1470	2017-11-01T00:00:00.000
27117	08069000	Discharge, cubic feet per second	e	513	2017-11-02T00:00:00.000
27118	08069000	Discharge, cubic feet per second	e	251	2017-11-03T00:00:00.000
27119	08069000	Discharge, cubic feet per second	e	148	2017-11-04T00:00:00.000
27120	08069000	Discharge, cubic feet per second	e	102	2017-11-05T00:00:00.000
27121	08069000	Discharge, cubic feet per second	e	81.3	2017-11-06T00:00:00.000
27122	08069000	Discharge, cubic feet per second	e	65.2	2017-11-07T00:00:00.000
27123	08069000	Discharge, cubic feet per second	e	57.5	2017-11-08T00:00:00.000
27124	08069000	Discharge, cubic feet per second	e	72.0	2017-11-09T00:00:00.000
27125	08069000	Discharge, cubic feet per second	e	60.9	2017-11-10T00:00:00.000
27126	08069000	Discharge, cubic feet per second	e	46.9	2017-11-11T00:00:00.000
27127	08069000	Discharge, cubic feet per second	e	41.5	2017-11-12T00:00:00.000
27128	08069000	Discharge, cubic feet per second	e	40.9	2017-11-13T00:00:00.000
27129	08069000	Discharge, cubic feet per second	e	38.5	2017-11-14T00:00:00.000
27130	08069000	Discharge, cubic feet per second	e	37.0	2017-11-15T00:00:00.000
27131	08069000	Discharge, cubic feet per second	e	36.2	2017-11-16T00:00:00.000
27132	08069000	Discharge, cubic feet per second	e	35.8	2017-11-17T00:00:00.000
27133	08069000	Discharge, cubic feet per second	e	35.5	2017-11-18T00:00:00.000
27134	08069000	Discharge, cubic feet per second	e	34.3	2017-11-19T00:00:00.000
27135	08069000	Discharge, cubic feet per second	e	32.6	2017-11-20T00:00:00.000
27136	08069000	Discharge, cubic feet per second	e	32.6	2017-11-21T00:00:00.000
27137	08069000	Discharge, cubic feet per second	e	30.6	2017-11-22T00:00:00.000
27138	08069000	Discharge, cubic feet per second	e	32.1	2017-11-23T00:00:00.000
27139	08069000	Discharge, cubic feet per second	e	29.4	2017-11-24T00:00:00.000
27140	08069000	Discharge, cubic feet per second	e	28.0	2017-11-25T00:00:00.000
27141	08069000	Discharge, cubic feet per second	e	28.1	2017-11-26T00:00:00.000
27142	08069000	Discharge, cubic feet per second	e	29.3	2017-11-27T00:00:00.000
27143	08069000	Discharge, cubic feet per second	e	29.4	2017-11-28T00:00:00.000
27144	08069000	Discharge, cubic feet per second	e	28.7	2017-11-29T00:00:00.000
27145	08069000	Discharge, cubic feet per second	e	28.8	2017-11-30T00:00:00.000
27146	08069000	Discharge, cubic feet per second	e	28.3	2017-12-01T00:00:00.000
27147	08069000	Discharge, cubic feet per second	e	28.9	2017-12-02T00:00:00.000
27148	08069000	Discharge, cubic feet per second	e	152	2017-12-03T00:00:00.000
27149	08069000	Discharge, cubic feet per second	e	908	2017-12-04T00:00:00.000
27150	08069000	Discharge, cubic feet per second	e	553	2017-12-05T00:00:00.000
27151	08069000	Discharge, cubic feet per second	e	569	2017-12-06T00:00:00.000
27152	08069000	Discharge, cubic feet per second	e	725	2017-12-07T00:00:00.000
27153	08069000	Discharge, cubic feet per second	e	662	2017-12-08T00:00:00.000
27154	08069000	Discharge, cubic feet per second	e	372	2017-12-09T00:00:00.000
27155	08069000	Discharge, cubic feet per second	e	212	2017-12-10T00:00:00.000
27156	08069000	Discharge, cubic feet per second	e	141	2017-12-11T00:00:00.000
27157	08069000	Discharge, cubic feet per second	e	101	2017-12-12T00:00:00.000
27158	08069000	Discharge, cubic feet per second	e	79.5	2017-12-13T00:00:00.000
27159	08069000	Discharge, cubic feet per second	e	69.1	2017-12-14T00:00:00.000
27160	08069000	Discharge, cubic feet per second	e	58.9	2017-12-15T00:00:00.000
27161	08069000	Discharge, cubic feet per second	e	77.5	2017-12-16T00:00:00.000
27162	08069000	Discharge, cubic feet per second	e	553	2017-12-17T00:00:00.000
27163	08069000	Discharge, cubic feet per second	e	323	2017-12-18T00:00:00.000
27164	08069000	Discharge, cubic feet per second	e	265	2017-12-19T00:00:00.000
27165	08069000	Discharge, cubic feet per second	e	852	2017-12-20T00:00:00.000
27166	08069000	Discharge, cubic feet per second	e	393	2017-12-21T00:00:00.000
27167	08069000	Discharge, cubic feet per second	e	251	2017-12-22T00:00:00.000
27168	08069000	Discharge, cubic feet per second	e	173	2017-12-23T00:00:00.000
27169	08069000	Discharge, cubic feet per second	e	113	2017-12-24T00:00:00.000
27170	08069000	Discharge, cubic feet per second	e	84.5	2017-12-25T00:00:00.000
27171	08069000	Discharge, cubic feet per second	e	69.1	2017-12-26T00:00:00.000
27172	08069000	Discharge, cubic feet per second	e	106	2017-12-27T00:00:00.000
27173	08069000	Discharge, cubic feet per second	e	92.1	2017-12-28T00:00:00.000
27174	08069000	Discharge, cubic feet per second	e	66.8	2017-12-29T00:00:00.000
27175	08069000	Discharge, cubic feet per second	e	63.8	2017-12-30T00:00:00.000
27176	08069000	Discharge, cubic feet per second	e	58.1	2017-12-31T00:00:00.000
27177	08069000	Discharge, cubic feet per second	e	51.2	2018-01-01T00:00:00.000
27178	08069000	Discharge, cubic feet per second	e	48.6	2018-01-02T00:00:00.000
27179	08069000	Discharge, cubic feet per second	e	46.1	2018-01-03T00:00:00.000
27180	08069000	Discharge, cubic feet per second	e	45.0	2018-01-04T00:00:00.000
27181	08069000	Discharge, cubic feet per second	e	42.9	2018-01-05T00:00:00.000
27182	08069000	Discharge, cubic feet per second	e	42.2	2018-01-06T00:00:00.000
27183	08069000	Discharge, cubic feet per second	e	56.5	2018-01-07T00:00:00.000
27184	08069000	Discharge, cubic feet per second	e	546	2018-01-08T00:00:00.000
27185	08069000	Discharge, cubic feet per second	e	212	2018-01-09T00:00:00.000
27186	08069000	Discharge, cubic feet per second	e	105	2018-01-10T00:00:00.000
27187	08069000	Discharge, cubic feet per second	e	739	2018-01-11T00:00:00.000
27188	08069000	Discharge, cubic feet per second	e	842	2018-01-12T00:00:00.000
27189	08069000	Discharge, cubic feet per second	e	279	2018-01-13T00:00:00.000
27190	08069000	Discharge, cubic feet per second	e	161	2018-01-14T00:00:00.000
27191	08069000	Discharge, cubic feet per second	e	104	2018-01-15T00:00:00.000
27192	08069000	Discharge, cubic feet per second	e	199	2018-01-16T00:00:00.000
27193	08069000	Discharge, cubic feet per second	e	198	2018-01-17T00:00:00.000
27194	08069000	Discharge, cubic feet per second	e	149	2018-01-18T00:00:00.000
27195	08069000	Discharge, cubic feet per second	e	109	2018-01-19T00:00:00.000
27196	08069000	Discharge, cubic feet per second	e	126	2018-01-20T00:00:00.000
27197	08069000	Discharge, cubic feet per second	e	110	2018-01-21T00:00:00.000
27198	08069000	Discharge, cubic feet per second	e	149	2018-01-22T00:00:00.000
27199	08069000	Discharge, cubic feet per second	e	94.0	2018-01-23T00:00:00.000
27200	08069000	Discharge, cubic feet per second	e	66.2	2018-01-24T00:00:00.000
27201	08069000	Discharge, cubic feet per second	e	57.2	2018-01-25T00:00:00.000
27202	08069000	Discharge, cubic feet per second	e	57.6	2018-01-26T00:00:00.000
27203	08069000	Discharge, cubic feet per second	e	321	2018-01-27T00:00:00.000
27204	08069000	Discharge, cubic feet per second	e	555	2018-01-28T00:00:00.000
27205	08069000	Discharge, cubic feet per second	e	417	2018-01-29T00:00:00.000
27206	08069000	Discharge, cubic feet per second	e	248	2018-01-30T00:00:00.000
27207	08069000	Discharge, cubic feet per second	e	143	2018-01-31T00:00:00.000
27208	08069000	Discharge, cubic feet per second	e	102	2018-02-01T00:00:00.000
27209	08069000	Discharge, cubic feet per second	e	85.3	2018-02-02T00:00:00.000
27210	08069000	Discharge, cubic feet per second	e	70.9	2018-02-03T00:00:00.000
27211	08069000	Discharge, cubic feet per second	e	71.1	2018-02-04T00:00:00.000
27212	08069000	Discharge, cubic feet per second	e	64.6	2018-02-05T00:00:00.000
27213	08069000	Discharge, cubic feet per second	e	60.4	2018-02-06T00:00:00.000
27214	08069000	Discharge, cubic feet per second	e	225	2018-02-07T00:00:00.000
27215	08069000	Discharge, cubic feet per second	e	304	2018-02-08T00:00:00.000
27216	08069000	Discharge, cubic feet per second	e	196	2018-02-09T00:00:00.000
27217	08069000	Discharge, cubic feet per second	e	1420	2018-02-10T00:00:00.000
27218	08069000	Discharge, cubic feet per second	e	1070	2018-02-11T00:00:00.000
27219	08069000	Discharge, cubic feet per second	e	880	2018-02-12T00:00:00.000
27220	08069000	Discharge, cubic feet per second	e	531	2018-02-13T00:00:00.000
27221	08069000	Discharge, cubic feet per second	e	289	2018-02-14T00:00:00.000
27222	08069000	Discharge, cubic feet per second	e	200	2018-02-15T00:00:00.000
27223	08069000	Discharge, cubic feet per second	e	159	2018-02-16T00:00:00.000
27224	08069000	Discharge, cubic feet per second	e	134	2018-02-17T00:00:00.000
27225	08069000	Discharge, cubic feet per second	e	116	2018-02-18T00:00:00.000
27226	08069000	Discharge, cubic feet per second	e	102	2018-02-19T00:00:00.000
27227	08069000	Discharge, cubic feet per second	e	91.9	2018-02-20T00:00:00.000
27228	08069000	Discharge, cubic feet per second	e	1230	2018-02-21T00:00:00.000
27229	08069000	Discharge, cubic feet per second	e	989	2018-02-22T00:00:00.000
27230	08069000	Discharge, cubic feet per second	e	427	2018-02-23T00:00:00.000
27231	08069000	Discharge, cubic feet per second	e	220	2018-02-24T00:00:00.000
27232	08069000	Discharge, cubic feet per second	e	1710	2018-02-25T00:00:00.000
27233	08069000	Discharge, cubic feet per second	e	1610	2018-02-26T00:00:00.000
27234	08069000	Discharge, cubic feet per second	e	1330	2018-02-27T00:00:00.000
27235	08069000	Discharge, cubic feet per second	e	1240	2018-02-28T00:00:00.000
27236	08069000	Discharge, cubic feet per second	e	998	2018-03-01T00:00:00.000
27237	08069000	Discharge, cubic feet per second	e	469	2018-03-02T00:00:00.000
27238	08069000	Discharge, cubic feet per second	e	252	2018-03-03T00:00:00.000
27239	08069000	Discharge, cubic feet per second	e	171	2018-03-04T00:00:00.000
27240	08069000	Discharge, cubic feet per second	e	133	2018-03-05T00:00:00.000
27241	08069000	Discharge, cubic feet per second	e	110	2018-03-06T00:00:00.000
27242	08069000	Discharge, cubic feet per second	e	86.9	2018-03-07T00:00:00.000
27243	08069000	Discharge, cubic feet per second	e	76.9	2018-03-08T00:00:00.000
27244	08069000	Discharge, cubic feet per second	e	68.6	2018-03-09T00:00:00.000
27245	08069000	Discharge, cubic feet per second	e	63.6	2018-03-10T00:00:00.000
27246	08069000	Discharge, cubic feet per second	e	63.5	2018-03-11T00:00:00.000
27247	08069000	Discharge, cubic feet per second	e	54.9	2018-03-12T00:00:00.000
27248	08069000	Discharge, cubic feet per second	e	51.1	2018-03-13T00:00:00.000
27249	08069000	Discharge, cubic feet per second	e	48.1	2018-03-14T00:00:00.000
27250	08069000	Discharge, cubic feet per second	e	45.4	2018-03-15T00:00:00.000
27251	08069000	Discharge, cubic feet per second	e	46.1	2018-03-16T00:00:00.000
27252	08069000	Discharge, cubic feet per second	e	47.0	2018-03-17T00:00:00.000
27253	08069000	Discharge, cubic feet per second	e	46.2	2018-03-18T00:00:00.000
27254	08069000	Discharge, cubic feet per second	e	49.4	2018-03-19T00:00:00.000
27255	08069000	Discharge, cubic feet per second	e	43.8	2018-03-20T00:00:00.000
27256	08069000	Discharge, cubic feet per second	e	38.9	2018-03-21T00:00:00.000
27257	08069000	Discharge, cubic feet per second	e	37.9	2018-03-22T00:00:00.000
27258	08069000	Discharge, cubic feet per second	e	39.4	2018-03-23T00:00:00.000
27259	08069000	Discharge, cubic feet per second	e	37.3	2018-03-24T00:00:00.000
27260	08069000	Discharge, cubic feet per second	e	37.8	2018-03-25T00:00:00.000
27261	08069000	Discharge, cubic feet per second	e	39.6	2018-03-26T00:00:00.000
27262	08069000	Discharge, cubic feet per second	e	41.0	2018-03-27T00:00:00.000
27263	08069000	Discharge, cubic feet per second	e	967	2018-03-28T00:00:00.000
27264	08069000	Discharge, cubic feet per second	e	4450	2018-03-29T00:00:00.000
